unit_number,cycle,op1,op2,predicted_RUL,RUL,error,risk_level,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
58,100,0.0015,0.0005,121.777596,113,-8.777595520019531,Low,642.18,1592.4,1406.35,553.83,2388.08,9044.77,47.29,522.01,2388.1,8131.95,8.4065,392,38.9,23.3203
58,101,0.0017,0.0003,131.30186,112,-19.301864624023438,Low,642.82,1585.26,1398.14,553.95,2388.12,9057.58,47.35,522.54,2388.06,8136.55,8.4114,392,38.85,23.3688
58,102,0.0003,-0.0002,127.05317,111,-16.05316925048828,Low,642.14,1587.49,1401.3,554.05,2388.13,9050.15,47.37,521.38,2388.09,8128.74,8.4014,393,39.01,23.3788
58,103,0.0022,0.0,103.13012,110,6.869880676269531,Low,642.29,1587.02,1406.28,553.02,2388.13,9053.3,47.41,521.1,2388.11,8131.62,8.4211,392,38.73,23.2577
58,104,0.0008,-0.0002,154.35847,109,-45.35847473144531,Low,642.43,1589.61,1405.92,553.96,2388.1,9053.85,47.23,521.91,2388.08,8131.35,8.412,390,38.96,23.3824
58,105,0.002,0.0005,116.96843,108,-8.968429565429688,Low,642.49,1589.23,1408.36,553.01,2388.09,9047.81,47.27,521.58,2388.05,8130.44,8.4034,394,38.83,23.3069
58,106,0.0004,-0.0001,127.0798,107,-20.079803466796875,Low,642.46,1588.08,1401.98,554.14,2388.06,9042.39,47.44,522.09,2388.11,8128.91,8.45,392,38.85,23.3668
58,107,0.0012,0.0003,101.29814,106,4.7018585205078125,Low,641.96,1589.48,1409.44,553.35,2388.12,9050.21,47.33,521.67,2388.13,8134.44,8.4518,391,38.78,23.2969
58,108,-0.0012,0.0001,102.671,105,2.3290023803710938,Low,642.37,1587.29,1408.64,553.86,2388.01,9041.09,47.56,520.99,2388.07,8134.47,8.4331,391,38.89,23.3737
58,109,-0.0016,-0.0001,101.41864,104,2.58135986328125,Low,643.07,1590.98,1412.44,553.82,2388.11,9047.31,47.4,522.02,2388.13,8131.99,8.42,392,38.75,23.3029
58,110,-0.0008,-0.0004,98.50861,103,4.491386413574219,Low,642.83,1581.24,1407.87,553.95,2388.11,9046.02,47.42,521.4,2388.06,8128.17,8.4791,393,38.87,23.3167
58,111,0.0013,0.0002,99.43638,102,2.5636215209960938,Low,642.16,1583.85,1406.22,553.55,2388.08,9051.89,47.68,521.65,2388.09,8129.34,8.4093,391,38.82,23.3432
58,112,-0.0,0.0001,132.40477,101,-31.404769897460938,Low,642.61,1586.87,1403.97,553.81,2388.04,9051.25,47.41,521.61,2388.04,8137.37,8.4123,392,38.86,23.2829
58,113,-0.0006,0.0001,114.88055,100,-14.880546569824219,Low,642.72,1591.69,1402.34,553.84,2388.12,9052.44,47.51,521.76,2388.09,8133.45,8.4312,392,39.04,23.3228
58,114,-0.0019,0.0004,123.80192,99,-24.801918029785156,Low,642.22,1587.72,1409.15,554.39,2388.07,9054.84,47.42,521.51,2388.08,8134.93,8.4288,392,38.88,23.3386
58,115,0.0013,-0.0002,119.08756,98,-21.087562561035156,Low,642.56,1592.53,1404.65,554.26,2388.03,9052.6,47.53,521.8,2388.05,8135.3,8.3798,393,38.87,23.2986
58,116,-0.0017,-0.0003,101.454475,97,-4.454475402832031,Low,642.86,1589.37,1404.6,553.18,2388.15,9049.96,47.44,521.44,2388.08,8133.39,8.4233,392,38.93,23.3376
58,117,-0.0009,-0.0002,116.46886,96,-20.468856811523438,Low,642.55,1589.39,1412.17,553.7,2388.09,9044.66,47.5,521.94,2388.08,8133.47,8.417,392,38.93,23.3237
58,118,-0.0006,-0.0004,101.671684,95,-6.671684265136719,Low,642.56,1585.41,1408.96,553.33,2388.08,9054.19,47.62,521.19,2388.1,8130.52,8.4456,392,38.71,23.2533
58,119,0.0005,-0.0,94.47492,94,-0.47492218017578125,Low,643.36,1591.23,1399.83,552.93,2388.1,9050.61,47.7,521.78,2388.09,8132.83,8.4163,394,38.99,23.3165
58,120,0.003,0.0004,114.01489,93,-21.014892578125,Low,642.24,1592.12,1399.09,554.48,2388.11,9054.31,47.39,521.63,2388.09,8132.04,8.4752,394,39.05,23.2521
58,121,-0.0007,0.0005,124.233,92,-32.233001708984375,Low,642.49,1588.01,1403.36,553.33,2388.04,9054.02,47.4,521.52,2388.05,8130.11,8.4186,392,38.84,23.1036
58,122,-0.0023,-0.0003,107.21355,91,-16.213546752929688,Low,642.34,1585.43,1404.72,553.36,2388.08,9041.37,47.44,521.38,2388.07,8130.65,8.4433,393,38.93,23.4171
58,123,0.0005,0.0004,111.47932,90,-21.47931671142578,Low,643.1,1588.86,1408.19,553.4,2388.09,9049.4,47.35,521.7,2388.11,8129.54,8.4076,392,39.08,23.337
58,124,0.0041,-0.0,92.89838,89,-3.89837646484375,Low,643.13,1591.53,1406.78,553.33,2388.12,9051.04,47.34,521.52,2388.09,8126.1,8.4349,392,38.73,23.3403
58,125,0.0024,0.0003,92.79506,88,-4.7950592041015625,Low,642.25,1587.88,1404.17,552.5,2388.11,9053.48,47.38,521.89,2388.11,8131.26,8.4226,394,39.05,23.2192
58,126,-0.0002,0.0002,103.13873,87,-16.13873291015625,Low,641.88,1589.98,1404.39,553.38,2388.08,9047.06,47.43,521.48,2388.11,8133.05,8.4381,395,39.01,23.2928
58,127,-0.0023,-0.0001,89.121895,86,-3.1218948364257812,Low,642.68,1595.25,1406.72,553.23,2388.12,9050.16,47.46,521.42,2388.1,8128.11,8.4179,393,39.01,23.3238
58,128,0.002,0.0001,99.69238,85,-14.6923828125,Low,642.91,1582.42,1405.34,553.33,2388.14,9056.43,47.42,521.6,2388.07,8132.93,8.4215,393,38.85,23.3805
58,129,-0.0017,0.0004,83.59182,84,0.40818023681640625,Low,642.56,1579.47,1402.34,553.86,2388.13,9045.83,47.51,521.19,2388.1,8131.45,8.4679,393,39.11,23.2742
58,130,-0.0002,0.0002,84.035995,83,-1.0359954833984375,Low,642.8,1592.86,1413.59,553.29,2388.12,9053.77,47.54,521.3,2388.09,8133.94,8.4332,394,38.72,23.3947
58,131,0.0007,0.0004,99.90483,82,-17.904830932617188,Low,642.73,1587.92,1404.71,553.95,2388.12,9056.54,47.39,521.17,2388.17,8131.47,8.4407,393,38.83,23.2651
58,132,-0.0011,0.0003,78.497284,81,2.502716064453125,Low,642.61,1590.32,1407.41,553.86,2388.11,9042.46,47.64,520.93,2388.14,8129.19,8.4432,393,38.8,23.2361
58,133,0.0024,0.0003,115.58883,80,-35.588829040527344,Low,642.35,1587.59,1410.86,553.65,2388.09,9054.86,47.43,521.7,2388.1,8134.18,8.4243,393,38.8,23.3312
58,134,-0.0011,0.0001,96.8824,79,-17.882400512695312,Low,643.01,1589.17,1409.7,553.6,2388.09,9044.87,47.57,521.52,2388.09,8137.93,8.4636,393,38.8,23.3705
58,135,-0.0013,-0.0001,103.60847,78,-25.60846710205078,Low,642.57,1588.28,1405.28,552.99,2388.09,9050.47,47.39,521.5,2388.07,8137.61,8.4526,392,38.83,23.3719
58,136,0.0011,0.0003,77.56487,77,-0.5648727416992188,Low,643.17,1591.0,1407.67,553.44,2388.12,9048.93,47.6,521.52,2388.1,8129.98,8.4581,393,38.87,23.2579
58,137,-0.0016,-0.0004,96.71095,76,-20.710952758789062,Low,642.23,1588.5,1404.04,553.65,2388.1,9056.42,47.48,521.33,2388.07,8128.04,8.4385,394,38.71,23.1968
58,138,0.002,0.0004,96.81876,75,-21.818763732910156,Low,642.56,1600.99,1406.64,553.69,2388.08,9055.05,47.72,521.82,2388.11,8136.0,8.414,393,38.71,23.1872
58,139,0.0019,-0.0005,87.76795,74,-13.767951965332031,Low,642.76,1590.42,1411.18,553.41,2388.12,9048.91,47.54,521.21,2388.11,8132.63,8.4255,392,39.02,23.2897
58,140,0.0016,0.0005,100.075615,73,-27.07561492919922,Low,642.6,1589.23,1411.54,553.24,2388.12,9052.35,47.39,521.73,2388.18,8125.72,8.4014,394,38.65,23.2974
58,141,-0.0013,0.0004,103.59298,72,-31.592979431152344,Low,642.97,1581.96,1405.64,553.14,2388.1,9051.08,47.36,521.01,2388.08,8133.39,8.4304,395,38.7,23.1857
58,142,0.001,0.0002,79.17578,71,-8.17578125,Low,642.88,1585.08,1408.04,553.46,2388.11,9052.07,47.56,521.75,2388.14,8134.28,8.4536,392,38.81,23.2574
58,143,0.0006,-0.0002,87.850945,70,-17.85094451904297,Low,642.31,1592.77,1413.06,553.12,2388.12,9042.72,47.56,521.6,2388.07,8131.45,8.4414,393,38.72,23.3293
58,144,-0.0018,-0.0003,84.24192,69,-15.241920471191406,Low,642.77,1589.06,1405.77,553.15,2388.15,9054.58,47.45,521.35,2388.13,8129.52,8.4176,393,38.78,23.2894
58,145,0.0012,-0.0003,77.46565,68,-9.465652465820312,Low,643.15,1586.47,1408.95,553.74,2388.12,9046.08,47.45,520.75,2388.13,8131.73,8.4506,394,38.66,23.2275
58,146,-0.002,-0.0003,75.80619,67,-8.806190490722656,Low,642.64,1590.99,1406.34,553.37,2388.12,9050.92,47.56,520.74,2388.16,8130.78,8.4372,394,38.92,23.2662
58,147,-0.0025,-0.0,81.02025,66,-15.020248413085938,Low,643.12,1592.46,1414.8,553.19,2388.09,9057.57,47.48,521.28,2388.08,8135.11,8.4552,393,38.67,23.3393
58,148,0.0007,0.0004,76.97471,65,-11.974708557128906,Low,642.61,1590.49,1410.13,553.01,2388.12,9050.53,47.74,521.43,2388.14,8136.68,8.4525,393,38.69,23.212
58,149,0.0014,0.0005,76.16794,64,-12.167938232421875,Low,642.88,1590.85,1409.68,553.21,2388.13,9053.04,47.73,521.35,2388.18,8135.82,8.4466,393,38.92,23.3583
58,150,-0.0016,-0.0004,79.84474,63,-16.844741821289062,Low,642.63,1587.46,1407.6,553.14,2388.13,9054.02,47.53,520.72,2388.15,8128.31,8.4531,394,38.76,23.1777
58,151,0.0007,-0.0004,72.32059,62,-10.320587158203125,Low,642.81,1589.59,1418.46,552.41,2388.11,9053.53,47.56,521.41,2388.13,8131.77,8.4557,394,38.61,23.2985
58,152,-0.001,-0.0004,69.830215,61,-8.830215454101562,Low,643.23,1592.6,1412.54,553.93,2388.12,9057.01,47.56,521.59,2388.13,8130.57,8.4691,394,38.59,23.2759
58,153,-0.002,-0.0002,91.05389,60,-31.05388641357422,Low,643.4,1591.91,1408.33,553.31,2388.14,9051.36,47.45,521.56,2388.12,8132.49,8.4235,392,38.68,23.2816
58,154,-0.0022,0.0002,59.019962,59,-0.019962310791015625,Medium,642.88,1582.29,1416.26,552.78,2388.15,9055.08,47.68,521.5,2388.12,8132.33,8.4747,395,38.71,23.2015
58,155,0.0049,0.0004,81.02009,58,-23.02008819580078,Low,642.65,1591.5,1404.6,553.58,2388.13,9055.86,47.57,520.8,2388.16,8136.98,8.452,394,38.83,23.2716
58,156,0.0004,0.0002,75.00344,57,-18.003440856933594,Low,642.86,1592.31,1409.53,553.26,2388.12,9061.75,47.69,520.97,2388.14,8135.2,8.4761,393,38.89,23.294
58,157,-0.0017,0.0,62.933113,56,-6.933113098144531,Low,642.44,1595.49,1412.7,553.15,2388.17,9052.19,47.68,520.78,2388.19,8133.42,8.4333,394,38.81,23.1967
58,158,-0.0001,0.0001,77.621925,55,-22.621925354003906,Low,642.55,1587.61,1415.31,553.25,2388.12,9047.39,47.58,520.96,2388.09,8133.66,8.4632,393,38.78,23.1876
58,159,-0.0012,0.0001,75.31603,54,-21.31603240966797,Low,642.16,1590.25,1416.97,552.67,2388.15,9045.22,47.52,521.78,2388.16,8135.11,8.4467,392,38.91,23.2149
58,160,0.0005,-0.0005,72.77404,53,-19.77404022216797,Low,642.44,1597.07,1415.44,553.41,2388.14,9058.69,47.79,521.13,2388.11,8129.68,8.4456,392,38.63,23.1758
58,161,-0.001,-0.0004,81.10124,52,-29.101242065429688,Low,642.68,1593.8,1410.08,552.98,2388.16,9058.64,47.78,521.11,2388.11,8132.6,8.4449,392,38.77,23.3005
58,162,0.0021,0.0004,58.441128,51,-7.441127777099609,Medium,642.99,1596.84,1416.73,552.51,2388.19,9051.59,47.57,521.28,2388.14,8128.18,8.4698,393,38.86,23.1615
58,163,-0.0017,-0.0004,70.86953,50,-20.869529724121094,Low,642.48,1588.92,1419.2,553.51,2388.07,9066.65,47.66,521.05,2388.21,8132.72,8.4876,394,38.93,23.1893
58,164,0.0022,0.0004,82.98575,49,-33.985748291015625,Low,643.01,1593.68,1412.96,552.98,2388.16,9055.64,47.63,521.31,2388.07,8136.42,8.4162,393,38.77,23.2654
58,165,-0.0014,-0.0003,81.76498,48,-33.764976501464844,Low,642.84,1594.36,1408.19,552.67,2388.11,9056.11,47.42,521.37,2388.13,8131.68,8.4446,394,38.67,23.224
58,166,0.007,-0.0001,72.368965,47,-25.36896514892578,Low,642.91,1592.48,1407.3,553.48,2388.18,9054.19,47.69,520.99,2388.12,8129.12,8.4612,394,38.65,23.1495
58,167,-0.0002,0.0005,63.10648,46,-17.10647964477539,Low,642.7,1602.51,1413.36,551.85,2388.1,9051.84,47.82,521.03,2388.15,8129.93,8.4819,393,38.8,23.1827
58,168,0.0018,0.0002,51.07502,45,-6.075019836425781,Medium,643.02,1585.79,1418.32,552.9,2388.16,9055.57,47.76,520.85,2388.13,8134.26,8.4811,395,38.72,23.2457
58,169,0.0036,0.0004,58.339287,44,-14.339286804199219,Medium,643.23,1595.68,1414.28,552.7,2388.09,9054.73,47.69,520.74,2388.16,8138.61,8.4375,392,38.49,23.2584
58,170,-0.0009,-0.0003,63.311695,43,-20.311695098876953,Low,642.77,1594.41,1409.01,553.03,2388.16,9057.71,47.7,521.32,2388.2,8138.33,8.5051,394,38.71,23.2598
58,171,0.0018,-0.0002,63.03035,42,-21.030349731445312,Low,642.53,1596.02,1415.29,553.02,2388.17,9059.35,47.7,520.64,2388.18,8136.85,8.4346,393,38.77,23.2524
58,172,0.0018,0.0003,59.789566,41,-18.789566040039062,Medium,643.03,1592.31,1421.27,552.89,2388.12,9055.44,47.83,520.93,2388.15,8138.41,8.4626,393,38.82,23.3165
58,173,-0.0004,0.0005,49.579327,40,-9.579326629638672,Medium,642.64,1593.56,1418.24,552.56,2388.18,9053.99,47.65,520.99,2388.2,8130.31,8.4914,394,38.82,23.1985
58,174,0.001,0.0002,76.14857,39,-37.14856719970703,Low,642.84,1590.42,1412.78,553.26,2388.14,9063.39,47.84,521.18,2388.17,8134.17,8.427,395,38.69,23.3461
58,175,0.0009,0.0001,38.630795,38,-0.6307945251464844,Medium,643.47,1592.83,1419.21,551.99,2388.2,9049.18,47.71,520.81,2388.16,8131.13,8.4813,394,38.7,23.1737
58,176,0.0,0.0005,51.73916,37,-14.739158630371094,Medium,643.01,1596.72,1418.42,553.07,2388.24,9058.12,47.78,521.2,2388.2,8128.82,8.497,392,38.46,23.1747
59,1,-0.0008,-0.0004,211.4897,207,-4.4897003173828125,Low,642.25,1589.29,1395.2,554.74,2387.96,9050.56,47.44,522.52,2388.02,8139.38,8.3801,390,39.14,23.3486
59,2,0.0027,0.0003,219.37729,206,-13.377288818359375,Low,641.95,1584.45,1396.54,553.92,2388.05,9054.83,47.3,522.22,2388.04,8139.23,8.4134,391,38.95,23.3867
59,3,-0.0012,-0.0003,217.72556,205,-12.725555419921875,Low,642.28,1576.58,1397.83,553.99,2387.98,9055.65,47.2,522.3,2388.0,8142.85,8.375,393,39.05,23.3997
59,4,0.0003,-0.0002,225.63577,204,-21.635772705078125,Low,642.08,1585.31,1396.92,554.67,2387.99,9060.0,47.3,522.26,2387.95,8140.52,8.3968,392,38.9,23.4394
59,5,0.0018,0.0003,231.24925,203,-28.249252319335938,Low,641.53,1583.36,1397.55,554.29,2388.02,9060.37,46.99,522.8,2388.03,8137.96,8.3742,390,38.98,23.3294
59,6,-0.0009,-0.0002,231.67606,202,-29.676055908203125,Low,641.73,1579.85,1397.03,554.92,2388.0,9060.03,47.12,522.2,2388.0,8134.46,8.4105,391,38.94,23.3968
59,7,0.0029,0.0004,212.42397,201,-11.423965454101562,Low,641.91,1584.95,1403.11,555.1,2388.02,9054.87,47.27,522.5,2388.0,8133.55,8.4254,392,39.02,23.4735
59,8,-0.0026,-0.0001,214.38037,200,-14.38037109375,Low,642.49,1589.11,1400.52,554.27,2387.96,9056.44,47.25,522.31,2387.99,8134.19,8.3944,392,39.03,23.4092
59,9,0.0025,-0.0002,218.57007,199,-19.570068359375,Low,642.76,1589.17,1402.09,554.73,2387.97,9057.28,47.05,522.74,2387.96,8137.42,8.4087,391,39.23,23.5045
59,10,-0.0027,0.0003,221.50136,198,-23.501358032226562,Low,642.38,1581.67,1394.32,554.84,2387.99,9060.13,47.22,522.81,2387.99,8139.9,8.3904,391,39.06,23.3893
59,11,0.0021,0.0001,224.71092,197,-27.710922241210938,Low,642.44,1577.36,1395.34,555.23,2387.95,9052.18,47.1,522.46,2388.02,8138.11,8.3742,392,39.09,23.4192
59,12,-0.0038,-0.0002,214.04584,196,-18.04583740234375,Low,641.78,1580.27,1400.22,554.44,2387.99,9055.75,47.25,521.99,2388.03,8139.47,8.4192,392,39.06,23.3572
59,13,0.0044,0.0001,221.11658,195,-26.1165771484375,Low,641.95,1582.17,1401.34,554.97,2388.04,9046.26,47.36,521.92,2387.96,8137.88,8.3939,391,39.02,23.5199
59,14,-0.0017,-0.0003,196.60513,194,-2.605133056640625,Low,642.03,1592.78,1403.83,554.76,2388.04,9048.43,47.1,521.81,2388.05,8137.46,8.3664,391,38.84,23.4377
59,15,-0.0019,0.0002,205.22157,193,-12.221572875976562,Low,641.92,1581.43,1397.66,553.76,2387.98,9053.86,47.15,521.75,2388.0,8141.38,8.3718,390,39.07,23.3881
59,16,0.0001,-0.0001,235.37497,192,-43.374969482421875,Low,641.59,1575.58,1396.53,554.33,2388.03,9054.18,47.1,522.71,2388.0,8137.52,8.4159,392,38.87,23.4849
59,17,-0.0046,0.0002,215.17213,191,-24.172134399414062,Low,642.01,1586.06,1395.02,554.68,2388.04,9050.28,47.02,522.43,2387.94,8139.31,8.4251,391,39.22,23.4513
59,18,-0.0026,0.0004,189.5026,190,0.497406005859375,Low,642.24,1588.47,1394.74,554.07,2388.04,9054.46,47.1,522.32,2388.04,8139.24,8.4023,392,38.94,23.4468
59,19,0.0017,-0.0005,223.37584,189,-34.37583923339844,Low,641.65,1579.22,1397.74,554.54,2388.0,9053.21,47.01,522.18,2388.05,8142.18,8.4117,390,38.86,23.5788
59,20,0.0,-0.0005,213.87323,188,-25.87322998046875,Low,641.69,1585.67,1385.93,554.43,2388.02,9053.93,47.12,522.5,2388.02,8139.95,8.4194,392,39.18,23.4724
59,21,0.0051,-0.0,210.78748,187,-23.7874755859375,Low,642.26,1581.6,1398.4,554.5,2387.97,9055.16,47.28,522.51,2388.03,8133.88,8.3982,392,39.16,23.4692
59,22,-0.0037,0.0003,186.12994,186,-0.12994384765625,Low,642.8,1584.9,1399.65,554.69,2388.02,9057.04,47.38,522.56,2388.03,8141.45,8.4008,391,39.11,23.3311
59,23,0.0042,0.0001,193.55138,185,-8.551376342773438,Low,642.85,1593.41,1394.17,554.81,2388.04,9053.63,47.18,522.64,2388.01,8138.1,8.3842,391,39.03,23.3518
59,24,0.0004,-0.0003,197.39764,184,-13.39764404296875,Low,642.36,1587.41,1399.03,553.96,2388.06,9051.52,47.24,522.21,2388.05,8133.1,8.3853,393,38.94,23.3622
59,25,0.0031,-0.0005,219.91382,183,-36.913818359375,Low,641.96,1595.58,1394.37,555.13,2387.97,9056.96,47.23,522.06,2387.99,8139.65,8.4028,391,38.85,23.3913
59,26,-0.0013,-0.0002,192.55618,182,-10.556182861328125,Low,642.13,1580.41,1392.39,554.66,2388.04,9052.47,47.21,521.86,2388.01,8140.02,8.406,391,38.93,23.2953
59,27,0.0034,-0.0,188.3053,181,-7.3052978515625,Low,642.16,1578.39,1393.82,554.76,2388.02,9062.72,47.25,522.48,2388.02,8143.13,8.4161,392,38.94,23.3557
59,28,0.0014,-0.0005,200.14018,180,-20.140182495117188,Low,642.31,1586.95,1405.67,554.02,2388.02,9056.12,47.19,522.17,2388.02,8136.46,8.4146,389,38.89,23.5495
59,29,-0.0048,0.0004,183.61552,179,-4.6155242919921875,Low,642.24,1581.09,1406.9,554.13,2388.02,9051.63,47.19,521.87,2387.98,8139.94,8.3856,392,39.24,23.3353
59,30,-0.0015,-0.0,189.3241,178,-11.3240966796875,Low,642.16,1583.68,1410.17,554.2,2388.02,9057.23,47.3,522.66,2388.01,8137.99,8.4148,391,38.9,23.4867
59,31,0.0022,0.0004,204.49968,177,-27.499679565429688,Low,642.68,1582.34,1395.62,554.42,2388.02,9051.58,47.18,522.8,2387.99,8136.01,8.4089,392,38.98,23.5273
59,32,-0.0004,-0.0,176.97731,176,-0.9773101806640625,Low,642.07,1584.2,1400.92,554.36,2388.03,9051.14,47.19,522.25,2388.0,8143.27,8.4125,391,38.94,23.5128
59,33,-0.0024,-0.0002,183.43939,175,-8.43939208984375,Low,641.85,1584.61,1404.07,554.4,2388.01,9061.28,47.12,522.36,2388.02,8137.33,8.4193,392,39.3,23.4548
59,34,-0.0017,0.0004,192.36609,174,-18.3660888671875,Low,642.24,1584.06,1393.47,554.88,2387.95,9049.35,47.13,522.26,2388.0,8144.55,8.3898,393,38.99,23.3835
59,35,0.0005,-0.0003,208.98001,173,-35.980010986328125,Low,642.17,1584.4,1395.5,554.22,2388.02,9058.8,47.02,522.76,2388.01,8136.25,8.3709,393,38.98,23.4075
59,36,0.0042,0.0003,196.61394,172,-24.613937377929688,Low,642.25,1582.25,1398.3,554.05,2387.99,9054.11,47.3,522.64,2387.97,8135.37,8.4124,392,38.93,23.48
59,37,-0.0025,-0.0002,191.75597,171,-20.755966186523438,Low,642.63,1586.89,1399.16,554.14,2388.04,9057.96,47.21,522.02,2387.98,8141.25,8.3871,393,39.26,23.5087
59,38,0.0013,0.0001,185.05669,170,-15.056686401367188,Low,642.08,1587.31,1396.89,554.55,2387.99,9051.36,47.22,522.57,2388.06,8139.24,8.3663,392,39.03,23.4715
59,39,-0.0033,-0.0005,173.83914,169,-4.839141845703125,Low,641.91,1585.97,1401.86,554.31,2388.02,9056.89,47.23,522.31,2388.06,8139.03,8.3958,394,39.08,23.2927
59,40,0.0026,0.0001,189.19781,168,-21.19781494140625,Low,641.92,1579.82,1396.24,554.12,2388.0,9051.53,47.19,522.73,2387.97,8141.47,8.4179,390,38.97,23.4229
59,41,-0.0003,0.0003,192.39886,167,-25.39886474609375,Low,641.94,1580.4,1401.81,554.09,2388.01,9063.71,47.13,522.37,2388.05,8136.08,8.3845,392,39.02,23.5471
59,42,-0.0009,-0.0002,177.72115,166,-11.721145629882812,Low,642.62,1587.26,1396.11,554.04,2388.0,9054.22,47.19,521.62,2388.06,8140.28,8.3975,392,39.06,23.3805
59,43,-0.0044,0.0002,198.5805,165,-33.58050537109375,Low,642.76,1585.91,1400.76,554.5,2388.01,9058.17,47.22,522.7,2387.96,8136.54,8.3811,392,39.04,23.3681
59,44,-0.0007,-0.0005,178.12535,164,-14.125350952148438,Low,642.07,1584.95,1395.22,554.47,2387.99,9055.47,47.25,521.73,2388.04,8136.44,8.3961,390,39.31,23.46
59,45,0.0031,-0.0002,185.4528,163,-22.452804565429688,Low,642.38,1585.7,1397.47,554.5,2388.06,9057.95,47.03,522.57,2388.04,8139.13,8.4018,392,39.04,23.4029
59,46,-0.0021,-0.0,178.15317,162,-16.153167724609375,Low,642.27,1579.2,1399.95,554.34,2388.02,9060.24,47.11,522.44,2388.03,8138.13,8.3959,392,38.99,23.4141
59,47,-0.0032,-0.0001,185.61255,161,-24.612548828125,Low,641.75,1579.84,1391.96,554.66,2388.0,9055.83,47.19,521.94,2388.0,8138.26,8.3759,394,39.09,23.4395
59,48,0.0017,-0.0002,183.07246,160,-23.072463989257812,Low,641.85,1584.7,1400.47,554.24,2388.06,9056.2,47.18,522.29,2388.0,8132.75,8.3699,391,39.13,23.4815
59,49,0.0009,-0.0004,174.74583,159,-15.745834350585938,Low,642.1,1583.81,1404.36,554.42,2387.97,9061.6,47.15,522.26,2388.03,8140.47,8.4146,391,39.06,23.4987
59,50,0.0007,-0.0001,173.75282,158,-15.752822875976562,Low,642.28,1584.68,1397.38,553.73,2388.0,9056.58,47.26,522.0,2388.08,8133.67,8.4187,390,39.22,23.3653
59,51,-0.0014,0.0004,159.4708,157,-2.470794677734375,Low,642.49,1586.83,1399.72,553.33,2388.05,9058.39,47.24,522.09,2388.06,8143.82,8.4,392,38.94,23.386
59,52,-0.0005,0.0001,151.29782,156,4.702178955078125,Low,642.76,1587.62,1396.91,554.57,2388.02,9054.49,47.08,522.29,2388.05,8143.28,8.4365,393,39.15,23.4475
59,53,0.0023,-0.0,187.78319,155,-32.78318786621094,Low,641.71,1587.83,1396.47,554.11,2388.01,9052.73,47.08,522.26,2388.0,8137.76,8.4104,391,38.92,23.3965
59,54,-0.0014,0.0,159.93022,154,-5.9302215576171875,Low,641.67,1586.06,1384.39,554.13,2388.04,9057.63,47.37,522.12,2387.99,8139.73,8.4057,390,39.16,23.3763
59,55,0.0008,-0.0001,189.03757,153,-36.037567138671875,Low,642.13,1577.44,1396.72,554.42,2387.97,9052.88,47.2,522.58,2388.04,8134.88,8.3841,393,39.06,23.3695
59,56,-0.0013,-0.0003,190.47844,152,-38.47843933105469,Low,642.5,1588.8,1401.46,554.49,2388.02,9053.97,47.01,522.33,2388.08,8137.67,8.3852,392,39.03,23.3747
59,57,-0.0033,0.0002,179.8495,151,-28.849502563476562,Low,641.98,1582.1,1397.9,554.06,2388.02,9053.72,47.16,522.72,2388.01,8140.47,8.4078,391,39.17,23.4599
59,58,-0.0002,0.0001,164.88043,150,-14.88043212890625,Low,642.19,1581.6,1393.5,554.26,2387.98,9065.23,47.27,521.92,2388.0,8137.13,8.4233,392,39.03,23.352
59,59,0.0004,0.0003,165.63734,149,-16.637344360351562,Low,642.44,1588.02,1397.74,554.24,2388.05,9061.21,47.14,522.51,2388.0,8135.52,8.4016,393,39.04,23.394
59,60,-0.001,0.0003,165.19104,148,-17.1910400390625,Low,641.9,1584.51,1395.48,555.27,2388.03,9057.62,47.21,522.25,2388.04,8140.11,8.4269,392,38.88,23.5863
59,61,-0.0014,0.0,148.67009,147,-1.6700897216796875,Low,642.3,1591.6,1405.33,553.94,2388.01,9051.73,47.37,521.8,2388.02,8135.31,8.4058,390,38.84,23.4876
59,62,0.0022,0.0002,152.0083,146,-6.00830078125,Low,642.1,1585.67,1398.31,553.93,2388.03,9060.03,47.26,522.17,2388.03,8137.6,8.4065,391,38.87,23.3331
59,63,0.0004,-0.0003,168.4645,145,-23.464492797851562,Low,642.13,1580.7,1398.59,555.37,2388.02,9055.38,47.09,521.87,2388.08,8142.19,8.3913,393,38.92,23.5037
59,64,0.0012,-0.0001,145.48051,144,-1.4805145263671875,Low,642.43,1578.65,1398.04,554.11,2388.03,9057.37,47.34,522.32,2388.0,8141.34,8.3888,391,38.99,23.3753
59,65,0.0026,0.0004,170.03583,143,-27.03582763671875,Low,642.06,1585.74,1395.6,554.69,2388.03,9051.14,47.24,521.98,2388.04,8140.16,8.4487,390,38.95,23.3721
59,66,0.0003,0.0001,155.85683,142,-13.856826782226562,Low,642.25,1585.21,1406.96,554.56,2388.05,9061.7,47.12,522.33,2388.03,8134.46,8.4097,393,38.98,23.415
59,67,0.0042,0.0002,165.04294,141,-24.042938232421875,Low,641.7,1586.3,1400.26,554.33,2388.02,9056.34,47.25,522.76,2388.02,8139.72,8.3956,391,39.03,23.3537
